utility_id,utility_name,state,fiscal_year,total_revenue,total_expenses,net_income,total_assets,total_liabilities,total_equity,operating_margin,debt_to_assets
a4f9f5e4-e51e-4aff-a319-24449bb84b23,Central AZ Water and Power Department,AZ,2018,182596838.69,152530340.96,30066497.73,1710630517.64,945145521.34,765484996.3,16.47,55.25
a4f9f5e4-e51e-4aff-a319-24449bb84b23,Central AZ Water and Power Department,AZ,2017,177665356.0,146159543.04,31505812.95,1822141532.03,868016936.72,954124595.31,17.73,47.64
a4f9f5e4-e51e-4aff-a319-24449bb84b23,Central AZ Water and Power Department,AZ,2016,172867060.28,152418667.27,20448393.01,2056094257.28,1190846913.86,865247343.42,11.83,57.92
a4f9f5e4-e51e-4aff-a319-24449bb84b23,Central AZ Water and Power Department,AZ,2015,168198354.51,133828702.79,34369651.72,1915857767.17,1111300131.52,804557635.64,20.43,58.01
ac08d439-2059-488d-b368-38ec53849ca6,Greater TN Municipal Water District,TN,2024,2860032113.63,2557709404.21,302322709.41,27370845123.14,12973322726.55,14397522396.6,10.57,47.4
ac08d439-2059-488d-b368-38ec53849ca6,Greater TN Municipal Water District,TN,2023,2737610713.76,2095119455.72,642491258.04,39953228570.9,22109909441.24,17843319129.67,23.47,55.34
ac08d439-2059-488d-b368-38ec53849ca6,Greater TN Municipal Water District,TN,2022,2620429464.54,2136423745.26,484005719.28,24386499272.31,13715245255.87,10671254016.44,18.47,56.24
ac08d439-2059-488d-b368-38ec53849ca6,Greater TN Municipal Water District,TN,2021,2508264065.5,2170662323.38,337601742.12,31264146440.65,12725731506.31,18538414934.34,13.46,40.7
ac08d439-2059-488d-b368-38ec53849ca6,Greater TN Municipal Water District,TN,2020,2400899817.15,1942799451.39,458100365.75,34834239973.91,17040875134.21,17793364839.7,19.08,48.92
ac08d439-2059-488d-b368-38ec53849ca6,Greater TN Municipal Water District,TN,2019,2298131210.06,1846040599.28,452090610.78,20022685722.69,11541756832.45,8480928890.25,19.67,57.64
ac08d439-2059-488d-b368-38ec53849ca6,Greater TN Municipal Water District,TN,2018,2199761531.45,1974404167.23,225357364.22,26601098734.43,12431272161.26,14169826573.17,10.24,46.73
ac08d439-2059-488d-b368-38ec53849ca6,Greater TN Municipal Water District,TN,2017,2105602488.7,1796354779.34,309247709.36,20091613023.44,9229463958.74,10862149064.7,14.69,45.94
ac08d439-2059-488d-b368-38ec53849ca6,Greater TN Municipal Water District,TN,2016,2015473848.88,1801960225.49,213513623.39,21766851420.65,10523127989.79,11243723430.86,10.59,48.34
ac08d439-2059-488d-b368-38ec53849ca6,Greater TN Municipal Water District,TN,2015,1929203093.81,1577859197.87,351343895.94,17588469702.51,9825858535.75,7762611166.76,18.21,55.87
5e085645-4ff9-424e-a341-a55ef9db60a6,City AL Regional Water Authority,AL,2024,128458115.51,108367772.59,20090342.91,1290395378.91,685369166.94,605026211.97,15.64,53.11
5e085645-4ff9-424e-a341-a55ef9db60a6,City AL Regional Water Authority,AL,2023,122939719.11,98106527.16,24833191.94,1024783386.99,522698277.4,502085109.59,20.2,51.01
5e085645-4ff9-424e-a341-a55ef9db60a6,City AL Regional Water Authority,AL,2022,117658385.96,103591850.68,14066535.29,1171070738.16,687459427.8,483611310.37,11.96,58.7
5e085645-4ff9-424e-a341-a55ef9db60a6,City AL Regional Water Authority,AL,2021,112603932.14,88742014.28,23861917.85,1318858179.52,561797627.3,757060552.22,21.19,42.6
5e085645-4ff9-424e-a341-a55ef9db60a6,City AL Regional Water Authority,AL,2020,107766611.18,96787665.27,10978945.91,1497188684.76,804153633.91,693035050.85,10.19,53.71
5e085645-4ff9-424e-a341-a55ef9db60a6,City AL Regional Water Authority,AL,2019,103137095.35,79238840.53,23898254.83,1114624569.93,567656883.17,546967686.76,23.17,50.93
5e085645-4ff9-424e-a341-a55ef9db60a6,City AL Regional Water Authority,AL,2018,98706457.61,78418672.67,20287784.93,1402417583.75,722230763.22,680186820.53,20.55,51.5
5e085645-4ff9-424e-a341-a55ef9db60a6,City AL Regional Water Authority,AL,2017,94466154.39,81899782.74,12566371.65,893761766.52,506853723.15,386908043.36,13.3,56.71
5e085645-4ff9-424e-a341-a55ef9db60a6,City AL Regional Water Authority,AL,2016,90408009.18,70495228.15,19912781.03,1168647915.36,570690580.5,597957334.87,22.03,48.83
5e085645-4ff9-424e-a341-a55ef9db60a6,City AL Regional Water Authority,AL,2015,86524196.7,70524704.93,15999491.77,903717129.86,439344981.66,464372148.2,18.49,48.62
71778662-3f54-4f21-a385-09951b146919,North MO Water and Power Department,MO,2024,33569416.61,27494625.05,6074791.56,320181721.96,173149860.9,147031861.06,18.1,54.08
71778662-3f54-4f21-a385-09951b146919,North MO Water and Power Department,MO,2023,32438009.23,27361486.88,5076522.35,343054170.0,155637983.51,187416186.49,15.65,45.37
71778662-3f54-4f21-a385-09951b146919,North MO Water and Power Department,MO,2022,31344734.26,25477608.19,5867126.07,341797266.22,159259491.52,182537774.69,18.72,46.59
71778662-3f54-4f21-a385-09951b146919,North MO Water and Power Department,MO,2021,30288306.5,22884147.39,7404159.11,284709100.26,127680257.56,157028842.7,24.45,44.85
71778662-3f54-4f21-a385-09951b146919,North MO Water and Power Department,MO,2020,29267484.07,25537389.98,3730094.09,335363896.38,197525199.05,137838697.32,12.74,58.9
71778662-3f54-4f21-a385-09951b146919,North MO Water and Power Department,MO,2019,28281066.94,22471134.06,5809932.88,309608832.33,129920429.72,179688402.61,20.54,41.96
71778662-3f54-4f21-a385-09951b146919,North MO Water and Power Department,MO,2018,27327895.54,24024289.25,3303606.29,372354657.07,169751449.59,202603207.48,12.09,45.59
71778662-3f54-4f21-a385-09951b146919,North MO Water and Power Department,MO,2017,26406849.37,22263360.11,4143489.26,227281207.71,101749108.49,125532099.22,15.69,44.77
71778662-3f54-4f21-a385-09951b146919,North MO Water and Power Department,MO,2016,25516845.69,20318772.0,5198073.69,244514011.14,113434612.98,131079398.16,20.37,46.39
71778662-3f54-4f21-a385-09951b146919,North MO Water and Power Department,MO,2015,24656838.27,20992487.3,3664350.96,310546048.08,171656735.55,138889312.53,14.86,55.28
c52d75f3-b282-4f3c-ae46-6d05e1246b17,East OR Regional Water Authority,OR,2024,121206420.76,109049414.76,12157006.0,1696952861.25,976793289.96,720159571.29,10.03,57.56
c52d75f3-b282-4f3c-ae46-6d05e1246b17,East OR Regional Water Authority,OR,2023,115625231.66,97720670.86,17904560.81,1192934004.81,559482242.17,633451762.63,15.48,46.9
c52d75f3-b282-4f3c-ae46-6d05e1246b17,East OR Regional Water Authority,OR,2022,110301039.44,92398913.83,17902125.61,1035091816.78,562108111.71,472983705.06,16.23,54.31
c52d75f3-b282-4f3c-ae46-6d05e1246b17,East OR Regional Water Authority,OR,2021,105222010.17,90433990.76,14788019.41,1158877577.6,580011069.05,578866508.55,14.05,50.05
c52d75f3-b282-4f3c-ae46-6d05e1246b17,East OR Regional Water Authority,OR,2020,100376854.84,85655510.07,14721344.77,1492404698.87,767077026.81,725327672.06,14.67,51.4
c52d75f3-b282-4f3c-ae46-6d05e1246b17,East OR Regional Water Authority,OR,2019,95754804.25,77483000.2,18271804.05,991687693.78,476467894.18,515219799.6,19.08,48.05
c52d75f3-b282-4f3c-ae46-6d05e1246b17,East OR Regional Water Authority,OR,2018,91345585.12,70071919.27,21273665.85,990634428.2,508794066.39,481840361.81,23.29,51.36
c52d75f3-b282-4f3c-ae46-6d05e1246b17,East OR Regional Water Authority,OR,2017,87139397.19,74096743.86,13042653.33,1191247065.46,587304450.1,603942615.36,14.97,49.3
c52d75f3-b282-4f3c-ae46-6d05e1246b17,East OR Regional Water Authority,OR,2016,83126891.49,64759138.03,18367753.46,929254028.3,435531781.11,493722247.19,22.1,46.87
c52d75f3-b282-4f3c-ae46-6d05e1246b17,East OR Regional Water Authority,OR,2015,79299149.55,68519096.84,10780052.71,932656371.94,483965301.09,448691070.85,13.59,51.89
6c25d182-521c-4a02-83ea-49e72a0e4e6d,Suburban IL Water District,IL,2024,35771402.33,30017855.39,5753546.95,446417384.86,228845771.52,217571613.34,16.08,51.26
6c25d182-521c-4a02-83ea-49e72a0e4e6d,Suburban IL Water District,IL,2023,34905219.19,30835470.26,4069748.94,515534451.35,213096870.66,302437580.69,11.66,41.34
6c25d182-521c-4a02-83ea-49e72a0e4e6d,Suburban IL Water District,IL,2022,34060010.16,25678642.48,8381367.67,279668904.53,143263483.14,136405421.38,24.61,51.23
6c25d182-521c-4a02-83ea-49e72a0e4e6d,Suburban IL Water District,IL,2021,33235267.35,26266296.59,6968970.76,479336343.68,222883605.16,256452738.52,20.97,46.5
6c25d182-521c-4a02-83ea-49e72a0e4e6d,Suburban IL Water District,IL,2020,32430495.21,26342917.98,6087577.23,364787016.44,152055988.2,212731028.24,18.77,41.68
6c25d182-521c-4a02-83ea-49e72a0e4e6d,Suburban IL Water District,IL,2019,31645210.14,27412953.81,4232256.33,430489229.44,190032605.76,240456623.68,13.37,44.14
6c25d182-521c-4a02-83ea-49e72a0e4e6d,Suburban IL Water District,IL,2018,30878940.28,25101124.26,5777816.01,306536429.45,177271795.5,129264633.94,18.71,57.83
6c25d182-521c-4a02-83ea-49e72a0e4e6d,Suburban IL Water District,IL,2017,30131225.18,24763889.15,5367336.03,377207765.58,163479082.34,213728683.25,17.81,43.34
6c25d182-521c-4a02-83ea-49e72a0e4e6d,Suburban IL Water District,IL,2016,29401615.56,23254450.54,6147165.02,438160549.82,244412203.82,193748346.0,20.91,55.78
6c25d182-521c-4a02-83ea-49e72a0e4e6d,Suburban IL Water District,IL,2015,28689673.0,21536681.37,7152991.63,289829421.82,170026821.78,119802600.04,24.93,58.66
67ed5be2-96ac-4611-90db-3766e473165a,South MD County Water District,MD,2024,87587410.6,77910957.35,9676453.24,737437728.85,349494674.18,387943054.67,11.05,47.39
67ed5be2-96ac-4611-90db-3766e473165a,South MD County Water District,MD,2023,83519892.15,68808081.2,14711810.95,1042842490.73,435162073.9,607680416.83,17.61,41.73
67ed5be2-96ac-4611-90db-3766e473165a,South MD County Water District,MD,2022,79641267.36,60059231.26,19582036.09,1151217696.05,636085194.14,515132501.91,24.59,55.25
67ed5be2-96ac-4611-90db-3766e473165a,South MD County Water District,MD,2021,75942764.09,62832929.65,13109834.44,656966232.64,268970702.1,387995530.55,17.26,40.94
67ed5be2-96ac-4611-90db-3766e473165a,South MD County Water District,MD,2020,72416017.59,61798277.19,10617740.4,1002225104.38,441140867.9,561084236.49,14.66,44.02
67ed5be2-96ac-4611-90db-3766e473165a,South MD County Water District,MD,2019,69053051.55,52114942.73,16938108.82,567631626.6,294186513.4,273445113.2,24.53,51.83
67ed5be2-96ac-4611-90db-3766e473165a,South MD County Water District,MD,2018,65846260.08,54468262.99,11377997.09,826205492.02,488955382.61,337250109.42,17.28,59.18
67ed5be2-96ac-4611-90db-3766e473165a,South MD County Water District,MD,2017,62788390.51,51759528.46,11028862.05,533298022.19,224215563.52,309082458.68,17.57,42.04
67ed5be2-96ac-4611-90db-3766e473165a,South MD County Water District,MD,2016,59872526.97,45836665.79,14035861.18,598551588.43,240599519.84,357952068.59,23.44,40.2
67ed5be2-96ac-4611-90db-3766e473165a,South MD County Water District,MD,2015,57092074.78,44986781.24,12105293.54,684458176.42,408143497.85,276314678.56,21.2,59.63
86e1dca9-3b8b-48ff-8e18-b848f603cef7,Greater MN Water and Power Department,MN,2024,75892156.26,67804864.16,8087292.1,911838711.53,460923576.72,450915134.82,10.66,50.55
86e1dca9-3b8b-48ff-8e18-b848f603cef7,Greater MN Water and Power Department,MN,2023,73194687.99,62178149.64,11016538.35,588365990.16,325983652.65,262382337.51,15.05,55.4
86e1dca9-3b8b-48ff-8e18-b848f603cef7,Greater MN Water and Power Department,MN,2022,70593097.02,62240723.89,8352373.13,1058140404.2,520958212.05,537182192.15,11.83,49.23
86e1dca9-3b8b-48ff-8e18-b848f603cef7,Greater MN Water and Power Department,MN,2021,68083975.54,54181828.65,13902146.89,604620310.71,298213038.87,306407271.83,20.42,49.32
86e1dca9-3b8b-48ff-8e18-b848f603cef7,Greater MN Water and Power Department,MN,2020,65664036.87,52273631.68,13390405.19,919935532.16,446458280.99,473477251.17,20.39,48.53
86e1dca9-3b8b-48ff-8e18-b848f603cef7,Greater MN Water and Power Department,MN,2019,63330111.15,52903522.31,10426588.83,712889842.01,402706446.48,310183395.52,16.46,56.49
86e1dca9-3b8b-48ff-8e18-b848f603cef7,Greater MN Water and Power Department,MN,2018,61079141.17,50668948.69,10410192.48,651237346.14,344025841.75,307211504.39,17.04,52.83
86e1dca9-3b8b-48ff-8e18-b848f603cef7,Greater MN Water and Power Department,MN,2017,58908178.41,48521740.12,10386438.29,474007763.31,235618983.38,238388779.93,17.63,49.71
86e1dca9-3b8b-48ff-8e18-b848f603cef7,Greater MN Water and Power Department,MN,2016,56814379.13,45455297.9,11359081.23,616179610.67,283860292.67,332319318.01,19.99,46.07
86e1dca9-3b8b-48ff-8e18-b848f603cef7,Greater MN Water and Power Department,MN,2015,54795000.68,46232272.21,8562728.47,474690746.63,223883795.98,250806950.65,15.63,47.16
7481044f-c7df-47db-a2dd-fad3d64ee3bc,East CT County Water District,CT,2024,50703600.77,43291226.03,7412374.73,665804887.66,285438932.81,380365954.86,14.62,42.87
7481044f-c7df-47db-a2dd-fad3d64ee3bc,East CT County Water District,CT,2023,48604347.0,38635165.66,9969181.34,712220559.79,341599769.04,370620790.75,20.51,47.96
7481044f-c7df-47db-a2dd-fad3d64ee3bc,East CT County Water District,CT,2022,46592007.5,40325583.71,6266423.79,390318800.06,167554116.37,222764683.7,13.45,42.93
7481044f-c7df-47db-a2dd-fad3d64ee3bc,East CT County Water District,CT,2021,44662983.8,34483463.98,10179519.82,563702376.29,299984796.04,263717580.25,22.79,53.22
7481044f-c7df-47db-a2dd-fad3d64ee3bc,East CT County Water District,CT,2020,42813826.43,38306535.66,4507290.77,634003581.4,351563967.42,282439613.98,10.53,55.45
7481044f-c7df-47db-a2dd-fad3d64ee3bc,East CT County Water District,CT,2019,41041228.72,35482972.72,5558256.0,593912396.74,321149004.29,272763392.45,13.54,54.07
7481044f-c7df-47db-a2dd-fad3d64ee3bc,East CT County Water District,CT,2018,39342020.92,34918501.61,4423519.31,369259318.0,220578035.42,148681282.58,11.24,59.74
7481044f-c7df-47db-a2dd-fad3d64ee3bc,East CT County Water District,CT,2017,37713164.5,28534166.61,9178997.89,448832158.38,233410285.96,215421872.43,24.34,52.0
7481044f-c7df-47db-a2dd-fad3d64ee3bc,East CT County Water District,CT,2016,36151746.74,32116098.91,4035647.83,473417989.31,236749881.54,236668107.77,11.16,50.01
7481044f-c7df-47db-a2dd-fad3d64ee3bc,East CT County Water District,CT,2015,34654975.51,28285264.73,6369710.78,385074613.69,216675455.12,168399158.57,18.38,56.27
7672e195-5c05-46af-a045-03262bbe8cde,South MO Public Utilities Commission,MO,2024,21942999.23,17535729.2,4407270.03,195564955.75,96084385.15,99480570.59,20.09,49.13
7672e195-5c05-46af-a045-03262bbe8cde,South MO Public Utilities Commission,MO,2023,20979506.48,18173703.4,2805803.09,248998253.73,145392988.11,103605265.62,13.37,58.39
7672e195-5c05-46af-a045-03262bbe8cde,South MO Public Utilities Commission,MO,2022,20058319.64,15647739.23,4410580.41,289480045.81,152342933.43,137137112.37,21.99,52.63
7672e195-5c05-46af-a045-03262bbe8cde,South MO Public Utilities Commission,MO,2021,19177581.08,15011577.06,4166004.02,163311447.61,70725326.08,92586121.53,21.72,43.31
7672e195-5c05-46af-a045-03262bbe8cde,South MO Public Utilities Commission,MO,2020,18335514.78,14197064.74,4138450.03,198227552.01,102100500.57,96127051.43,22.57,51.51
7672e195-5c05-46af-a045-03262bbe8cde,South MO Public Utilities Commission,MO,2019,17530422.67,13693874.37,3836548.3,217693616.16,93694108.46,123999507.7,21.89,43.04
7672e195-5c05-46af-a045-03262bbe8cde,South MO Public Utilities Commission,MO,2018,16760681.27,14413872.92,2346808.34,226445633.92,126699817.9,99745816.02,14.0,55.95
7672e195-5c05-46af-a045-03262bbe8cde,South MO Public Utilities Commission,MO,2017,16024738.35,12221602.95,3803135.4,155763627.03,66101263.49,89662363.54,23.73,42.44
7672e195-5c05-46af-a045-03262bbe8cde,South MO Public Utilities Commission,MO,2016,15321109.87,11844549.77,3476560.11,145213619.8,73120361.95,72093257.85,22.69,50.35
7672e195-5c05-46af-a045-03262bbe8cde,South MO Public Utilities Commission,MO,2015,14648376.94,12355414.72,2292962.22,174339199.13,94580168.69,79759030.44,15.65,54.25
bd7369f7-8a8d-4a5c-988f-2fb935e1ff12,Suburban TX Water Utility,TX,2024,18547724.91,15738888.99,2808835.93,151679036.12,74489604.93,77189431.19,15.14,49.11
bd7369f7-8a8d-4a5c-988f-2fb935e1ff12,Suburban TX Water Utility,TX,2023,18337792.91,14020027.13,4317765.78,163799911.35,73594965.35,90204946.0,23.55,44.93
bd7369f7-8a8d-4a5c-988f-2fb935e1ff12,Suburban TX Water Utility,TX,2022,18130237.01,15539984.63,2590252.38,168179459.24,72276422.35,95903036.89,14.29,42.98
bd7369f7-8a8d-4a5c-988f-2fb935e1ff12,Suburban TX Water Utility,TX,2021,17925030.33,14592142.31,3332888.02,191427069.24,110096825.63,81330243.61,18.59,57.51
bd7369f7-8a8d-4a5c-988f-2fb935e1ff12,Suburban TX Water Utility,TX,2020,17722146.28,13456422.7,4265723.58,259145587.52,137321146.18,121824441.34,24.07,52.99
bd7369f7-8a8d-4a5c-988f-2fb935e1ff12,Suburban TX Water Utility,TX,2019,17521558.56,14288604.14,3232954.42,214645531.36,116653749.82,97991781.54,18.45,54.35
bd7369f7-8a8d-4a5c-988f-2fb935e1ff12,Suburban TX Water Utility,TX,2018,17323241.2,14203002.35,3120238.85,184216541.51,86208173.37,98008368.14,18.01,46.8
bd7369f7-8a8d-4a5c-988f-2fb935e1ff12,Suburban TX Water Utility,TX,2017,17127168.48,14393935.14,2733233.34,230777927.57,133007789.37,97770138.2,15.96,57.63
bd7369f7-8a8d-4a5c-988f-2fb935e1ff12,Suburban TX Water Utility,TX,2016,16933315.01,13984595.9,2948719.11,223012243.82,121981707.99,101030535.83,17.41,54.7
bd7369f7-8a8d-4a5c-988f-2fb935e1ff12,Suburban TX Water Utility,TX,2015,16741655.66,13336273.43,3405382.23,184231791.79,110130330.77,74101461.02,20.34,59.78
f8999068-5249-41c2-8219-166a33c6a322,Suburban VA County Water District,VA,2024,213213268.67,167562498.0,45650770.68,2554032863.15,1460852166.32,1093180696.83,21.41,57.2
f8999068-5249-41c2-8219-166a33c6a322,Suburban VA County Water District,VA,2023,203384812.14,158021295.47,45363516.66,2591099889.36,1104945460.48,1486154428.88,22.3,42.64
f8999068-5249-41c2-8219-166a33c6a322,Suburban VA County Water District,VA,2022,194009416.33,170809532.58,23199883.75,2120295121.64,1013924535.65,1106370585.99,11.96,47.82
f8999068-5249-41c2-8219-166a33c6a322,Suburban VA County Water District,VA,2021,185066196.57,162284327.24,22781869.34,2107884967.94,1187535143.23,920349824.71,12.31,56.34
f8999068-5249-41c2-8219-166a33c6a322,Suburban VA County Water District,VA,2020,176535230.93,155745525.77,20789705.17,2101984240.01,1080762600.01,1021221640.0,11.78,51.42
f8999068-5249-41c2-8219-166a33c6a322,Suburban VA County Water District,VA,2019,168397515.79,135222083.35,33175432.44,2132249356.19,1128018429.79,1004230926.4,19.7,52.9
f8999068-5249-41c2-8219-166a33c6a322,Suburban VA County Water District,VA,2018,160634923.56,128925417.04,31709506.52,1311792936.49,556793098.69,754999837.8,19.74,42.45
f8999068-5249-41c2-8219-166a33c6a322,Suburban VA County Water District,VA,2017,153230162.24,136522736.96,16707425.28,1910276477.34,985360010.24,924916467.1,10.9,51.58
f8999068-5249-41c2-8219-166a33c6a322,Suburban VA County Water District,VA,2016,146166736.97,126722035.59,19444701.39,1382192982.39,606001772.08,776191210.31,13.3,43.84
f8999068-5249-41c2-8219-166a33c6a322,Suburban VA County Water District,VA,2015,139428913.24,121941003.6,17487909.64,1753102742.2,1016942983.45,736159758.76,12.54,58.01
617010d3-0dcd-4131-9d26-6bc1f8f82090,Central MA Regional Water Authority,MA,2024,129466516.31,103631437.03,25835079.28,1071478685.9,480790698.29,590687987.61,19.96,44.87
617010d3-0dcd-4131-9d26-6bc1f8f82090,Central MA Regional Water Authority,MA,2023,124000408.37,111575121.05,12425287.31,1853781164.31,821299430.13,1032481734.18,10.02,44.3
617010d3-0dcd-4131-9d26-6bc1f8f82090,Central MA Regional Water Authority,MA,2022,118765080.84,98265235.33,20499845.51,1660620685.76,933773618.87,726847066.89,17.26,56.23
617010d3-0dcd-4131-9d26-6bc1f8f82090,Central MA Regional Water Authority,MA,2021,113750790.12,87229885.66,26520904.46,1088307777.41,452505163.58,635802613.83,23.31,41.58
617010d3-0dcd-4131-9d26-6bc1f8f82090,Central MA Regional Water Authority,MA,2020,108948203.97,92283780.45,16664423.52,1008414617.14,483984683.89,524429933.25,15.3,47.99
617010d3-0dcd-4131-9d26-6bc1f8f82090,Central MA Regional Water Authority,MA,2019,104348384.19,78788007.61,25560376.58,1278626254.77,616933058.95,661693195.82,24.5,48.25
617010d3-0dcd-4131-9d26-6bc1f8f82090,Central MA Regional Water Authority,MA,2018,99942769.92,82144710.52,17798059.4,1026396416.64,528483699.26,497912717.38,17.81,51.49
617010d3-0dcd-4131-9d26-6bc1f8f82090,Central MA Regional Water Authority,MA,2017,95723161.77,76475312.35,19247849.42,1240233725.65,630145913.87,610087811.78,20.11,50.81
617010d3-0dcd-4131-9d26-6bc1f8f82090,Central MA Regional Water Authority,MA,2016,91681706.5,74235622.38,17446084.12,863759517.56,487176832.66,376582684.9,19.03,56.4
617010d3-0dcd-4131-9d26-6bc1f8f82090,Central MA Regional Water Authority,MA,2015,87810882.45,76998116.95,10812765.51,952496525.13,568836097.89,383660427.24,12.31,59.72
247fdd5f-698b-4f2e-a053-2925b9151ddc,Greater AZ Regional Water Authority,AZ,2024,101379557.33,88927093.26,12452464.07,1353950590.97,616191220.31,737759370.66,12.28,45.51
247fdd5f-698b-4f2e-a053-2925b9151ddc,Greater AZ Regional Water Authority,AZ,2023,97185469.55,86814798.79,10370670.75,1048788715.52,478461532.25,570327183.26,10.67,45.62
247fdd5f-698b-4f2e-a053-2925b9151ddc,Greater AZ Regional Water Authority,AZ,2022,93164891.82,71891312.69,21273579.13,1291533114.44,738641907.7,552891206.74,22.83,57.19
247fdd5f-698b-4f2e-a053-2925b9151ddc,Greater AZ Regional Water Authority,AZ,2021,89310646.01,72258368.19,17052277.81,930233549.61,449500531.7,480733017.91,19.09,48.32
247fdd5f-698b-4f2e-a053-2925b9151ddc,Greater AZ Regional Water Authority,AZ,2020,85615850.93,68885363.15,16730487.78,1218586057.15,658687997.75,559898059.4,19.54,54.05
247fdd5f-698b-4f2e-a053-2925b9151ddc,Greater AZ Regional Water Authority,AZ,2019,82073910.09,67987320.38,14086589.71,1077376972.94,537758955.63,539618017.31,17.16,49.91
247fdd5f-698b-4f2e-a053-2925b9151ddc,Greater AZ Regional Water Authority,AZ,2018,78678499.89,70075389.08,8603110.81,940025438.69,525089891.21,414935547.49,10.93,55.86
247fdd5f-698b-4f2e-a053-2925b9151ddc,Greater AZ Regional Water Authority,AZ,2017,75423558.32,60204856.72,15218701.6,607807616.01,291945374.11,315862241.9,20.18,48.03
247fdd5f-698b-4f2e-a053-2925b9151ddc,Greater AZ Regional Water Authority,AZ,2016,72303274.19,60797385.85,11505888.34,683540894.54,366224715.38,317316179.16,15.91,53.58
247fdd5f-698b-4f2e-a053-2925b9151ddc,Greater AZ Regional Water Authority,AZ,2015,69312076.68,54868518.74,14443557.94,1010518885.59,572224578.09,438294307.5,20.84,56.63
17d6593e-6957-4d23-a9c0-ead3e3f2ed4a,Metro WA Water and Power Department,WA,2024,117420230.05,96300524.02,21119706.03,1148413560.5,587890067.92,560523492.58,17.99,51.19
17d6593e-6957-4d23-a9c0-ead3e3f2ed4a,Metro WA Water and Power Department,WA,2023,114622555.38,86536384.39,28086170.99,1412431477.06,671622923.57,740808553.5,24.5,47.55
17d6593e-6957-4d23-a9c0-ead3e3f2ed4a,Metro WA Water and Power Department,WA,2022,111891538.59,90243554.91,21647983.68,1237198792.91,525980516.37,711218276.54,19.35,42.51
17d6593e-6957-4d23-a9c0-ead3e3f2ed4a,Metro WA Water and Power Department,WA,2021,109225591.47,97905412.28,11320179.2,1514377059.34,613635492.75,900741566.59,10.36,40.52
17d6593e-6957-4d23-a9c0-ead3e3f2ed4a,Metro WA Water and Power Department,WA,2020,106623163.68,80722544.09,25900619.59,896772958.53,465137366.6,431635591.94,24.29,51.87
17d6593e-6957-4d23-a9c0-ead3e3f2ed4a,Metro WA Water and Power Department,WA,2019,104082741.77,84028513.52,20054228.26,1494704515.42,647047808.93,847656706.48,19.27,43.29
17d6593e-6957-4d23-a9c0-ead3e3f2ed4a,Metro WA Water and Power Department,WA,2018,101602848.4,80394778.88,21208069.52,906861061.85,393528634.95,513332426.89,20.87,43.39
17d6593e-6957-4d23-a9c0-ead3e3f2ed4a,Metro WA Water and Power Department,WA,2017,99182041.4,82549144.4,16632896.99,1251316025.66,655131396.74,596184628.92,16.77,52.36
17d6593e-6957-4d23-a9c0-ead3e3f2ed4a,Metro WA Water and Power Department,WA,2016,96818912.96,77900296.85,18918616.11,1268340448.52,636434245.0,631906203.53,19.54,50.18
17d6593e-6957-4d23-a9c0-ead3e3f2ed4a,Metro WA Water and Power Department,WA,2015,94512088.82,72552730.22,21959358.6,1213839612.91,689187370.89,524652242.01,23.23,56.78
cc268a73-aa15-4633-8b05-cd5bbeac5101,East OK Water and Power Department,OK,2024,48601907.87,39738848.34,8863059.53,637831166.46,291742489.87,346088676.59,18.24,45.74
cc268a73-aa15-4633-8b05-cd5bbeac5101,East OK Water and Power Department,OK,2023,47814263.93,38054812.94,9759450.99,395947839.9,209863696.81,186084143.09,20.41,53.0
cc268a73-aa15-4633-8b05-cd5bbeac5101,East OK Water and Power Department,OK,2022,47039384.58,41090116.79,5949267.79,526565932.59,303447809.34,223118123.25,12.65,57.63
cc268a73-aa15-4633-8b05-cd5bbeac5101,East OK Water and Power Department,OK,2021,46277062.95,39161382.28,7115680.67,520574744.21,262977066.55,257597677.66,15.38,50.52
cc268a73-aa15-4633-8b05-cd5bbeac5101,East OK Water and Power Department,OK,2020,45527095.52,37348029.41,8179066.11,492693908.63,246221243.33,246472665.3,17.97,49.97
cc268a73-aa15-4633-8b05-cd5bbeac5101,East OK Water and Power Department,OK,2019,44789282.09,38888236.11,5901045.98,427355345.88,252248660.3,175106685.58,13.18,59.03
cc268a73-aa15-4633-8b05-cd5bbeac5101,East OK Water and Power Department,OK,2018,44063425.68,37034147.32,7029278.36,462593035.89,235355492.88,227237543.01,15.95,50.88
cc268a73-aa15-4633-8b05-cd5bbeac5101,East OK Water and Power Department,OK,2017,43349332.53,34391228.92,8958103.6,549117761.71,246387410.52,302730351.19,20.66,44.87
cc268a73-aa15-4633-8b05-cd5bbeac5101,East OK Water and Power Department,OK,2016,42646811.98,38215352.29,4431459.69,627734409.86,311750685.25,315983724.6,10.39,49.66
cc268a73-aa15-4633-8b05-cd5bbeac5101,East OK Water and Power Department,OK,2015,41955676.51,36351463.44,5604213.07,510811296.83,262749069.95,248062226.88,13.36,51.44
5a2c72c7-a36c-41ec-9151-deec4f950966,Metro MA Water and Power Department,MA,2024,76052860.23,57633099.18,18419761.05,664094652.71,304146009.82,359948642.89,24.22,45.8
5a2c72c7-a36c-41ec-9151-deec4f950966,Metro MA Water and Power Department,MA,2023,74568160.54,57130788.45,17437372.09,710675343.81,376071394.46,334603949.35,23.38,52.92
